time_period,pij_lndu_croplands_to_croplands,pij_lndu_croplands_to_forests_mangroves,pij_lndu_croplands_to_forests_primary,pij_lndu_croplands_to_forests_secondary,pij_lndu_croplands_to_grasslands,pij_lndu_croplands_to_other,pij_lndu_croplands_to_settlements,pij_lndu_croplands_to_wetlands,pij_lndu_forests_mangroves_to_croplands,pij_lndu_forests_mangroves_to_forests_mangroves,pij_lndu_forests_mangroves_to_forests_primary,pij_lndu_forests_mangroves_to_forests_secondary,pij_lndu_forests_mangroves_to_grasslands,pij_lndu_forests_mangroves_to_other,pij_lndu_forests_mangroves_to_settlements,pij_lndu_forests_mangroves_to_wetlands,pij_lndu_forests_primary_to_croplands,pij_lndu_forests_primary_to_forests_mangroves,pij_lndu_forests_primary_to_forests_primary,pij_lndu_forests_primary_to_forests_secondary,pij_lndu_forests_primary_to_grasslands,pij_lndu_forests_primary_to_other,pij_lndu_forests_primary_to_settlements,pij_lndu_forests_primary_to_wetlands,pij_lndu_forests_secondary_to_croplands,pij_lndu_forests_secondary_to_forests_mangroves,pij_lndu_forests_secondary_to_forests_primary,pij_lndu_forests_secondary_to_forests_secondary,pij_lndu_forests_secondary_to_grasslands,pij_lndu_forests_secondary_to_other,pij_lndu_forests_secondary_to_settlements,pij_lndu_forests_secondary_to_wetlands,pij_lndu_grasslands_to_croplands,pij_lndu_grasslands_to_forests_mangroves,pij_lndu_grasslands_to_forests_primary,pij_lndu_grasslands_to_forests_secondary,pij_lndu_grasslands_to_grasslands,pij_lndu_grasslands_to_other,pij_lndu_grasslands_to_settlements,pij_lndu_grasslands_to_wetlands,pij_lndu_other_to_croplands,pij_lndu_other_to_forests_mangroves,pij_lndu_other_to_forests_primary,pij_lndu_other_to_forests_secondary,pij_lndu_other_to_grasslands,pij_lndu_other_to_other,pij_lndu_other_to_settlements,pij_lndu_other_to_wetlands,pij_lndu_settlements_to_croplands,pij_lndu_settlements_to_forests_mangroves,pij_lndu_settlements_to_forests_primary,pij_lndu_settlements_to_forests_secondary,pij_lndu_settlements_to_grasslands,pij_lndu_settlements_to_other,pij_lndu_settlements_to_settlements,pij_lndu_settlements_to_wetlands,pij_lndu_wetlands_to_croplands,pij_lndu_wetlands_to_forests_mangroves,pij_lndu_wetlands_to_forests_primary,pij_lndu_wetlands_to_forests_secondary,pij_lndu_wetlands_to_grasslands,pij_lndu_wetlands_to_other,pij_lndu_wetlands_to_settlements,pij_lndu_wetlands_to_wetlands,country
7,0.9813351875638815,0.01354870227398003,0.0,0.0,0.00010626935054886967,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009354471690708027,0.0,0.9843861299979072,0.0,0.006161076490555411,9.832182082950912e-05,0.0,0.0,0.0,0.0,0.0,0.9500005758151573,0.0,9.93939393939394e-05,0.039900024184236646,0.010000006061212182,0.0,0.0012644730246212743,0.0,0.0010470303030303036,0.9916432607590121,0.004921187987390078,0.0009009580192255115,0.00022308990672078747,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
8,0.9787745278265698,0.01610814750442835,0.0,0.0,0.00010748385741228532,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009326874774342802,0.0,0.9840288557965763,0.0,0.006546283244085712,9.798618499541095e-05,0.0,0.0,0.0,0.0,0.0,0.9500006909781887,0.0,9.927272727272728e-05,0.039900029021083964,0.010000007273454618,0.0,0.0012193132737419433,0.0,0.001009636363636364,0.9917817214205912,0.004905425584868094,0.0008687809471103146,0.00021512241005218792,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
9,0.976213868089258,0.018667592734876667,0.0,0.0,0.00010869836427570098,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00929927785797758,0.0,0.9836715815952453,0.0,0.006931489997616012,9.765054916131277e-05,0.0,0.0,0.0,0.0,0.0,0.9500008061412202,0.0,9.915151515151515e-05,0.03990003385793129,0.010000008485697055,0.0,0.001174153522862612,0.0,0.0009722424242424246,0.9919201820821703,0.004889663182346109,0.0008366038749951178,0.00020715491338358836,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
10,0.9736532083519464,0.021227037965324987,0.0,0.0,0.00010991287113911663,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009271680941612355,0.0,0.9833143073939142,0.0,0.007316696751146313,9.73149133272146e-05,0.0,0.0,0.0,0.0,0.0,0.9500009213042516,0.0,9.903030303030303e-05,0.03990003869477861,0.010000009697939492,0.0,0.0011289937719832807,0.0,0.0009348484848484852,0.9920586427437492,0.004873900779824125,0.000804426802879921,0.00019918741671498883,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
11,0.9710925486146346,0.023786483195773308,0.0,0.0,0.00011112737800253228,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009244084025247132,0.0,0.9829570331925833,0.0,0.007701903504676613,9.697927749311641e-05,0.0,0.0,0.0,0.0,0.0,0.9500010364672831,0.0,9.890909090909091e-05,0.039900043531625934,0.010000010910181928,0.0,0.0010838340211039494,0.0,0.0008974545454545458,0.9921971034053283,0.004858138377302141,0.0007722497307647241,0.00019121992004638924,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
12,0.9685318888773229,0.026345928426221625,0.0,0.0,0.00011234188486594793,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009216487108881908,0.0,0.9825997589912523,0.0,0.008087110258206914,9.664364165901824e-05,0.0,0.0,0.0,0.0,0.0,0.9500011516303145,0.0,9.87878787878788e-05,0.03990004836847325,0.010000012122424363,0.0,0.0010386742702246181,0.0,0.0008600606060606064,0.9923355640669074,0.004842375974780156,0.0007400726586495273,0.0001832524233777897,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
13,0.9659712291400111,0.028905373656669942,0.0,0.0,0.00011355639172936358,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009188890192516685,0.0,0.9822424847899214,0.0,0.008472317011737215,9.630800582492005e-05,0.0,0.0,0.0,0.0,0.0,0.950001266793346,0.0,9.866666666666668e-05,0.03990005320532057,0.0100000133346668,0.0,0.000993514519345287,0.0,0.000822666666666667,0.9924740247284864,0.004826613572258172,0.0007078955865343305,0.00017528492670919015,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
14,0.9634105694026993,0.03146481888711826,0.0,0.0,0.00011477089859277923,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00916129327615146,0.0,0.9818852105885904,0.0,0.008857523765267515,9.597236999082188e-05,0.0,0.0,0.0,0.0,0.0,0.9500013819563774,0.0,9.854545454545455e-05,0.039900058042167896,0.010000014546909236,0.0,0.0009483547684659558,0.0,0.0007852727272727276,0.9926124853900654,0.0048108511697361874,0.0006757185144191335,0.0001673174300405906,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
15,0.9608499096653876,0.03402426411756658,0.0,0.0,0.00011598540545619489,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009133696359786237,0.0,0.9815279363872594,0.0,0.009242730518797815,9.56367341567237e-05,0.0,0.0,0.0,0.0,0.0,0.950001497119409,0.0,9.842424242424243e-05,0.039900062879015215,0.010000015759151673,0.0,0.0009031950175866245,0.0,0.0007478787878787881,0.9927509460516445,0.004795088767214203,0.0006435414423039367,0.00015934993337199106,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
16,0.9582892499280758,0.036583709348014894,0.0,0.0,0.00011719991231961054,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009106099443421013,0.0,0.9811706621859284,0.0,0.009627937272328116,9.530109832262553e-05,0.0,0.0,0.0,0.0,0.0,0.9500016122824404,0.0,9.83030303030303e-05,0.03990006771586254,0.01000001697139411,0.0,0.0008580352667072933,0.0,0.0007104848484848487,0.9928894067132236,0.004779326364692219,0.0006113643701887399,0.00015138243670339147,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
17,0.9557285901907642,0.039143154578463214,0.0,0.0,0.00011841441918302619,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00907850252705579,0.0,0.9808133879845974,0.0,0.010013144025858418,9.496546248852734e-05,0.0,0.0,0.0,0.0,0.0,0.9500017274454718,0.0,9.818181818181818e-05,0.03990007255270986,0.010000018183636546,0.0,0.0008128755158279622,0.0,0.0006730909090909093,0.9930278673748026,0.004763563962170234,0.0005791872980735431,0.00014341494003479194,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
18,0.9531679304534524,0.041702599808911535,0.0,0.0,0.00011962892604644185,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009050905610690566,0.0,0.9804561137832665,0.0,0.010398350779388717,9.462982665442917e-05,0.0,0.0,0.0,0.0,0.0,0.9500018426085033,0.0,9.806060606060606e-05,0.03990007738955718,0.010000019395878983,0.0,0.0007677157649486309,0.0,0.0006356969696969699,0.9931663280363817,0.00474780155964825,0.0005470102259583462,0.00013544744336619239,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
19,0.9506072707161407,0.044262045039359856,0.0,0.0,0.00012084343290985749,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.009023308694325343,0.0,0.9800988395819354,0.0,0.010783557532919017,9.429419082033099e-05,0.0,0.0,0.0,0.0,0.0,0.9500019577715347,0.0,9.793939393939395e-05,0.0399000822264045,0.010000020608121418,0.0,0.0007225560140692996,0.0,0.0005983030303030305,0.9933047886979607,0.0047320391571262655,0.0005148331538431494,0.00012747994669759283,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
20,0.9480466109788289,0.046821490269808176,0.0,0.0,0.00012205793977327316,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008995711777960118,0.0,0.9797415653806045,0.0,0.011168764286449319,9.395855498623282e-05,0.0,0.0,0.0,0.0,0.0,0.9500020729345662,0.0,9.781818181818183e-05,0.03990008706325182,0.010000021820363855,0.0,0.0006773962631899684,0.0,0.0005609090909090911,0.9934432493595398,0.004716276754604281,0.00048265608172795257,0.00011951245002899327,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
21,0.9454859512415172,0.04938093550025649,0.0,0.0,0.0001232724466366888,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008968114861594895,0.0,0.9793842911792735,0.0,0.01155397103997962,9.362291915213463e-05,0.0,0.0,0.0,0.0,0.0,0.9500021880975976,0.0,9.76969696969697e-05,0.03990009190009914,0.010000023032606291,0.0,0.0006322365123106373,0.0,0.0005235151515151517,0.9935817100211188,0.004700514352082297,0.00045047900961275574,0.00011154495336039374,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
22,0.9429252915042055,0.05194038073070481,0.0,0.0,0.00012448695350010446,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.00894051794522967,0.0,0.9790270169779425,0.0,0.01193917779350992,9.328728331803646e-05,0.0,0.0,0.0,0.0,0.0,0.9500023032606291,0.0,9.757575757575758e-05,0.039900096736946465,0.010000024244848728,0.0,0.000587076761431306,0.0,0.00048612121212121225,0.9937201706826979,0.004684751949560312,0.0004183019374975589,0.00010357745669179418,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
23,0.9403646317668937,0.05449982596115313,0.0,0.0,0.00012570146036352013,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008912921028864448,0.0,0.9786697427766116,0.0,0.01232438454704022,9.295164748393828e-05,0.0,0.0,0.0,0.0,0.0,0.9500024184236606,0.0,9.745454545454546e-05,0.039900101573793784,0.010000025457091164,0.0,0.0005419170105519747,0.0,0.00044872727272727284,0.993858631344277,0.004668989547038328,0.0003861248653823621,9.560996002319462e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
24,0.937803972029582,0.057059271191601445,0.0,0.0,0.00012691596722693577,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008885324112499223,0.0,0.9783124685752805,0.0,0.01270959130057052,9.26160116498401e-05,0.0,0.0,0.0,0.0,0.0,0.9500025335866921,0.0,9.733333333333333e-05,0.03990010641064111,0.010000026669333601,0.0,0.0004967572596726436,0.0,0.00041133333333333343,0.993997092005856,0.004653227144516344,0.00035394779326716524,8.764246335459506e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
25,0.9352433122922702,0.059618716422049765,0.0,0.0,0.00012813047409035143,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008857727196134,0.0,0.9779551943739496,0.0,0.013094798054100822,9.228037581574192e-05,0.0,0.0,0.0,0.0,0.0,0.9500026487497235,0.0,9.721212121212121e-05,0.03990011124748843,0.010000027881576038,0.0,0.00045159750879331237,0.0,0.000373939393939394,0.994135552667435,0.004637464741994359,0.0003217707211519684,7.96749666859955e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
26,0.9326826525549585,0.062178161652498086,0.0,0.0,0.00012934498095376707,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008830130279768776,0.0,0.9775979201726186,0.0,0.013480004807631122,9.194473998164375e-05,0.0,0.0,0.0,0.0,0.0,0.950002763912755,0.0,9.70909090909091e-05,0.039900116084335746,0.010000029093818473,0.0,0.0004064377579139811,0.0,0.0003365454545454546,0.9942740133290141,0.004621702339472375,0.0002895936490367715,7.170747001739594e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
27,0.9301219928176467,0.06473760688294641,0.0,0.0,0.00013055948781718273,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008802533363403553,0.0,0.9772406459712877,0.0,0.013865211561161422,9.160910414754556e-05,0.0,0.0,0.0,0.0,0.0,0.9500028790757864,0.0,9.696969696969698e-05,0.03990012092118307,0.01000003030606091,0.0,0.0003612780070346498,0.0,0.0002991515151515152,0.9944124739905932,0.00460593993695039,0.00025741657692157464,6.373997334879641e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
28,0.9275613330803351,0.06729705211339473,0.0,0.0,0.00013177399468059837,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008774936447038329,0.0,0.9768833717699567,0.0,0.014250418314691723,9.12734683134474e-05,0.0,0.0,0.0,0.0,0.0,0.9500029942388178,0.0,9.684848484848485e-05,0.03990012575803039,0.010000031518303346,0.0,0.0003161182561553185,0.0,0.0002617575757575758,0.9945509346521721,0.004590177534428406,0.00022523950480637781,5.5772476680196855e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
29,0.9250006733430233,0.06985649734384305,0.0,0.0,0.00013298850154401404,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008747339530673106,0.0,0.9765260975686256,0.0,0.014635625068222025,9.093783247934921e-05,0.0,0.0,0.0,0.0,0.0,0.9500031094018493,0.0,9.672727272727273e-05,0.039900130594877715,0.010000032730545783,0.0,0.00027095850527598746,0.0,0.00022436363636363648,0.9946893953137512,0.004574415131906422,0.00019306243269118098,4.7804980011597296e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
30,0.9224400136057116,0.07241594257429136,0.0,0.0,0.00013420300840742968,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008719742614307881,0.0,0.9761688233672947,0.0,0.015020831821752324,9.060219664525104e-05,0.0,0.0,0.0,0.0,0.0,0.9500032245648807,0.0,9.66060606060606e-05,0.039900135431725034,0.01000003394278822,0.0,0.00022579875439665618,0.0,0.00018696969696969695,0.9948278559753303,0.004558652729384437,0.00016088536057598415,3.983748334299774e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
31,0.9198793538683998,0.07497538780473968,0.0,0.0,0.00013541751527084534,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008692145697942659,0.0,0.9758115491659637,0.0,0.015406038575282624,9.026656081115285e-05,0.0,0.0,0.0,0.0,0.0,0.9500033397279123,0.0,9.648484848484848e-05,0.03990014026857235,0.010000035155030656,0.0,0.0001806390035173249,0.0,0.00014957575757575743,0.9949663166369094,0.004542890326862453,0.00012870828846078732,3.186998667439818e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
32,0.9173186941310881,0.077534833035188,0.0,0.0,0.00013663202213426098,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008664548781577436,0.0,0.9754542749646328,0.0,0.015791245328812924,8.993092497705467e-05,0.0,0.0,0.0,0.0,0.0,0.9500034548909437,0.0,9.636363636363637e-05,0.03990014510541968,0.01000003636727309,0.0,0.00013547925263799384,0.0,0.00011218181818181813,0.9951047772984885,0.0045271279243404685,9.653121634559049e-05,2.3902490005798648e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
33,0.9147580343937763,0.08009427826563632,0.0,0.0,0.00013784652899767664,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008636951865212211,0.0,0.9750970007633017,0.0,0.016176452082343227,8.95952891429565e-05,0.0,0.0,0.0,0.0,0.0,0.9500035700539752,0.0,9.624242424242425e-05,0.039900149942266996,0.010000037579515527,0.0,9.031950175866256e-05,0.0,7.478787878787883e-05,0.9952432379600674,0.004511365521818484,6.435414423039366e-05,1.5934993337199063e-05,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
34,0.9121973746564647,0.08265372349608464,0.0,0.0,0.0001390610358610923,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008609354948846987,0.0,0.9747397265619708,0.0,0.016561658835873527,8.925965330885833e-05,0.0,0.0,0.0,0.0,0.0,0.9500036852170066,0.0,9.612121212121213e-05,0.03990015477911432,0.010000038791757964,0.0,4.515975087933128e-05,0.0,3.7393939393939304e-05,0.9953816986216465,0.0044956031192965,3.217707211519683e-05,7.967496668599531e-06,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
35,0.9096367149191529,0.08521316872653296,0.0,0.0,0.00014027554272450795,0.0050098408115895705,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.008581758032481764,0.0,0.9743824523606398,0.0,0.016946865589403826,8.892401747476014e-05,0.0,0.0,0.0,0.0,0.0,0.9500038003800381,0.0,9.6e-05,0.03990015961596164,0.0100000400040004,0.0,0.0,0.0,0.0,0.9955201592832256,0.004479840716774515,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.0,0.01990000000000002,0.0,0.0,0.0,0.0001,0.0,0.98,guatemala
0,0.95,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.020000000000000025,0.01,0.00075,0.0,0.9995016618493978,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.040000000000000036,0.01,0.02508247341679324,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.040000000000000036,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana
1,0.95,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.020000000000000025,0.01,0.00075,0.0,0.9995008714426931,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.040000000000000036,0.01,0.012664359498715352,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.040000000000000036,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana
2,0.95,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.020000000000000025,0.01,0.00075,0.0,0.9995011644015734,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.040000000000000036,0.01,0.012522229777864095,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.040000000000000036,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana
3,0.9515102717439988,0.0,0.0,0.0,0.00010184946812237212,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.020000000000000025,0.01,0.0007478131450129128,0.0,0.9991320738016394,0.0,0.003272757321540094,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.040000000000000036,0.01,0.01287635640601666,0.0,0.0,0.0,0.9507815633785788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.040000000000000036,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana
4,0.9530205434879977,0.0,0.0,0.0,0.00010369893624474423,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.020000000000000025,0.01,0.0007456262900258254,0.0,0.9987629832017054,0.0,0.0035455146430801877,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.040000000000000036,0.01,0.013230483034169226,0.0,0.0,0.0,0.9515631267571576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.040000000000000036,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana
