croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,year,country,optimization_bound,design_quality_rank
0.9975,0.0,0.0,0.002499999999998271,0.0,0.0,0.0,0.0,0.0024999999999999116,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960842726429951,0.0,0.0,0.0,0.003915727357004881,0.0,0.0024999999999999857,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999398,0.0,0.0005739405489410937,0.010441716566045266,0.0,0.0013522797679669737,0.0033645774861285685,0.955651711262491,0.028615774368427042,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.04382527074394801,0.0,0.0,0.0,0.0,0.0,0.956174729256052,2000,venezuela,max_diagonal,7
0.9711595055915244,0.0,0.0,0.006340494408474413,0.0075,0.0075,0.0,0.007499999999999998,0.0,0.9975,0.0,0.0,0.0024999999999999476,0.0,0.0,0.0,0.0,0.0,0.9960688794467008,0.0,0.0,0.002872236723833007,0.0005028406914920965,0.0005560431379741435,0.0,0.0,0.0,0.9975,0.0024999999999999476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0024999999999999528,-2.168404344971009e-19,0.0,0.0,0.000830083221529667,0.0,0.00041170092899629973,0.0012552141763849307,0.9975,0.0,3.001673089056193e-06,0.0,0.002499999999999949,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999484,0.0,0.9975,2001,venezuela,max_diagonal,3
0.9890835663636364,0.00075,0.0,-1.734723475976807e-18,0.0001,0.005,0.004075930221466118,0.0009905034148973363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9960533647477444,0.0,0.003,0.0,0.0,0.00019663525225556078,0.0,0.0,0.0,1.0,0.0,0.0,3.330580250049547e-18,0.0,0.0,0.00040309177949088135,0.0,0.0013687499999999989,0.9920818572368421,0.004486215925689203,0.0,0.0016600850579778267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002,venezuela,max_diagonal,2
0.9975,0.00075,0.0,0.0016500000000009814,0.0001,0.0,0.0,0.0,0.002499999999999971,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0009622728981545372,0.0,0.9960377271018455,0.0,0.003,0.0,0.0,0.0,0.0024999999999999363,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0003249212240642997,0.0,0.0,0.0,0.9921130358552631,0.0049221960548543765,7.709385879546527e-05,0.002562753007022766,0.0,0.0005596774559357985,0.0,0.0016288086747487031,0.0,0.9975,0.0003115138693154433,0.0,0.0024999999999999363,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.002499999999999946,0.0,0.0,0.0,0.0,0.0,0.9975,2003,venezuela,max_diagonal,1
0.9908239158208956,0.0,0.0,0.004076084179105687,0.0001,0.005000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.654931460536523e-18,0.0,0.0,0.00075,0.0,0.9960219650417426,0.0,0.003,9.077470030079333e-05,0.00013726025795665072,0.0,0.0,0.0,0.0,1.0,0.0,9.175374040534119e-34,0.0,0.0,0.0,0.0011386031870040012,0.0,0.0006201270833331117,0.9921439403508773,0.005,0.0005826598533497935,0.0005146695254358634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4571983300274317e-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1283803275666457e-18,0.0,0.0,0.0,0.0,0.0,1.0,2004,venezuela,max_diagonal,2
0.9975,0.0,0.0,-8.673617379884035e-19,0.0,0.002499999999998413,0.0,0.0,0.002499999999999918,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996006077076733,0.0,0.0,0.002757120463995061,0.0004224988898253943,0.0008143035694464496,0.0024999999999999523,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006513116882711247,0.9975,0.0018486883117288298,0.0,0.0,0.00013690464237456682,0.001390001903438985,0.0,0.0005553041236238193,0.0004177893305625773,0.9975,0.0,0.0,0.002499999999999944,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.002499999999999947,0.0,0.0,0.0,0.9975,2005,venezuela,max_diagonal,3
0.9906242822652758,0.0007500000000000015,0.0,0.003525717734725391,0.0001,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.00075,0.0,0.9959900616922047,0.0,0.003,6.180676372323747e-06,0.0002537576314229587,0.0,0.0,0.0,0.0,1.0,0.0,3.1914269442036807e-18,0.0,0.0,0.0,0.0003832138645333389,0.0,0.000721825109889909,0.9921891410989011,0.005,0.00017721879206345327,0.0015286011346121644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.081916770711444e-18,0.0,0.0,0.0,1.0,2006,venezuela,max_diagonal,2
0.9975,0.0,0.0,0.0,0.0001,0.002399999999999259,0.0,0.0,0.0024999999999999376,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0007581263544254071,0.0,0.9959739173491526,0.0,0.003,0.00019623079842657836,7.172549799533371e-05,0.0,0.00249999999999995,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0003229258884813454,0.0,0.0,0.9922203662637362,0.005000000000000001,0.000695071699383153,0.001761636148399295,0.00050373735703144,0.0,0.0,0.0019962626429685065,0.0,0.9975,0.0,0.0,0.002499999999999948,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0024999999999999454,0.0,0.0,0.0,0.0,0.0,0.9975,2007,venezuela,max_diagonal,1
0.9705882352941176,0.0,0.0,0.0075,0.006911764705883501,0.0075,0.0,0.0075,0.0,0.9975,0.0,0.0,0.002499999999999948,0.0,0.0,0.0,-6.776263578034403e-21,0.0,0.9959576424836878,0.0,2.168404344971009e-19,0.002751863463415477,0.0004891037809825489,0.0008013902719141363,0.0,0.0,0.0,0.9975,0.0,0.0024999999999999467,0.0,0.0,1.3552527156068805e-20,8.619548326677974e-06,0.0,9.968241758241241e-05,0.9975,0.0023916980340908597,0.0,0.0,0.0,0.0010562254544274733,0.0,0.0,0.0014437745455724682,0.9975,0.0,0.0,0.0,0.0024999999999999484,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.00249999999999995,0.0,0.9975,2008,venezuela,max_diagonal,3
0.9893851486363636,0.0,0.0,0.0,0.0001,0.005,0.004934788977523856,0.0005800623861120926,0.0,1.0,0.0,0.0,0.0,6.93889390390723e-18,0.0,0.0,0.00075,0.0,0.9959412355065307,0.0,0.003,0.0003087644934693269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000637330115461459,0.0,0.0013717582417582441,0.9922831847252748,0.00345208948447451,1.3552527156068805e-20,0.0022556374330310034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5178830414797064e-18,0.0,6.9388939039072276e-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,1.0,2009,venezuela,max_diagonal,2
0.9894282318181818,0.0007499999999999986,0.0,0.009721768181820205,0.0001,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,1e-05,0.0024899999999999467,0.0,0.00075,0.0,0.9948990643605247,0.0,0.003,0.0010907757017474824,6.081132057165259e-05,0.00019934861715619246,0.0,0.0,0.0,0.9975,0.0,0.0001,0.002399999999999947,0.0,0.0,0.0,0.0,0.0013407095830071498,0.9923144318681318,0.005,0.0,0.0013448585488609745,0.0,0.0011519198646855473,0.0,0.001348080135314396,0.0,0.9975,0.0,0.0,0.0,0.00249999999999995,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999977e-05,0.0023999999999999525,0.9975,2010,venezuela,max_diagonal,1
0.9894821577272727,0.000749999999999998,0.0,0.00966784227272738,0.0001,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,1e-05,0.0024899999999999506,0.0,0.00075,0.0,0.9948729114116174,0.0,0.003,0.0012339632838224254,8.973277299073178e-05,5.339253156943927e-05,0.0,0.0,0.0,0.9975,0.0,0.0001,0.002399999999999951,0.0,0.0,0.0,0.0,0.0005852223548665487,0.9923535429670328,0.005000000000000001,0.0,0.0020612346781006207,0.0,0.00016150421893787494,0.0,0.0023384957810620717,0.0,0.9975,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,9.99999999999991e-05,0.002399999999999952,0.9975,2011,venezuela,max_diagonal,1
0.9895360836363636,0.0,0.0,0.010363916363634717,0.0001,0.0,0.0,0.0,0.0,0.9881238191530268,0.0,0.0,0.0,1e-05,0.011866180846973133,0.0,0.00075,0.0,0.9948464889036852,0.0,0.003,0.001394366374621599,9.144721693216238e-06,0.0,0.0,0.0,0.0,0.9975,0.0,0.0001,0.0023999999999999395,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.992392654065934,0.005,0.00018439980147524736,0.002422946132590754,0.0,0.0,0.0,0.0021717066809640436,0.0,0.9975,0.00032829331903590236,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.002399999999999957,0.0,9.999999999999843e-05,0.0,0.9975,2012,venezuela,max_diagonal,1
0.9895900095454545,0.0,0.0,0.010309990454545063,0.0001,0.0,0.0,0.0,0.0,0.9852256807162741,0.0,0.0,0.0,1e-05,0.014764319283725808,0.0,0.00075,0.0,0.9948197926476136,0.0,0.003,0.001038086202811773,7.88711552799187e-05,0.0003132499942947302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134672060439612,0.9924317651648351,0.005,-5.421010862427522e-20,0.00043356277472523456,0.0,0.0,0.0,4.336808689942018e-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,0.0,1.1655173354219173e-18,0.0,1.0,2013,venezuela,max_diagonal,2
0.9896439354545454,0.0,0.0,0.005256064545457795,0.0001,0.005000000000000001,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,1e-05,0.0024899999999999393,0.0,0.00075,0.0,0.9947928183670334,0.0,0.003,0.0013335521256622191,6.138418623775128e-05,6.224532106664168e-05,0.0,0.0,0.0,0.9975,0.0,0.0001,0.002399999999999948,0.0,0.0,0.0,0.0,0.0011677324873488133,0.9924708762637363,0.005,0.0,0.001361391248914867,0.0,9.4957489332208e-05,0.0,0.0024050425106677425,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0024999999999999463,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999958e-05,0.00239999999999995,0.9975,2014,venezuela,max_diagonal,1
0.9975,0.0,0.0,0.0,0.0,0.002499999999998673,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968969373305321,0.0,0.00019639120604952127,0.0015512380559523906,0.00019318942160243403,0.0011622439858635827,0.0024374131671544,0.0,0.0,0.9975,6.258683284554482e-05,0.0,0.0,0.0,0.0,0.0001343601444166575,0.0,0.00023648214285714258,0.9975,0.00212915771272614,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0024999999999999484,0.0,0.9975,2015,venezuela,max_diagonal,3
0.9975,0.0,0.0,0.0,0.0,0.002499999999998213,0.0,0.0,0.0024999999999999467,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974329894055489,0.0,0.00019166006812652972,0.000904791042553703,0.0004672287670996039,0.0010033307166712002,0.0024242188325568365,0.0,0.0,0.9975,7.57811674431102e-05,0.0,0.0,0.0,0.0,0.0009758687747616616,0.0,0.00023660851648352155,0.9975,0.001287522708754765,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0024999999999999528,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999467,0.0,0.9975,2016,venezuela,max_diagonal,3
1.0,0.0,0.0,9.801073344062776e-16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979739421268948,0.0,0.0003253403029351525,0.0008450020151757533,0.0002881316781493609,0.0005675838768448534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007562627548969629,0.0,4.9450549450364156e-05,0.9991942866956527,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017,venezuela,max_diagonal,4
0.95,0.0,0.0,0.0,0.0450000000000006,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9934147762919953,0.0,0.003,0.0028352237080046592,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.013497543464119246,0.0,0.0,0.0008335002002402884,0.978239762356966,0.004999999999999999,5.912816365806719e-05,0.0023700658150164746,0.0,0.0,0.0,0.0,0.0073375716633431905,0.9926624283366567,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000004,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,1999,argentina,min_diagonal,1
0.95,0.0,0.0,0.0,0.045000000000000644,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9897404634943471,0.0,0.004509536505652885,0.005,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.013960781480499021,0.0,0.0,0.0006554676547166048,0.9798212129075617,0.005,9.598720829796701e-05,0.0004665507489247161,0.0,0.0,0.0,0.0,0.005184516761570168,0.9948154832384298,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000018,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,2001,argentina,min_diagonal,1
0.95,0.0,0.0,0.0022870902917330738,0.0,0.047712909708267096,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.012083609820836071,0.0,0.9879163901791639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.009958906646235586,0.0,0.0,0.0,0.95,0.04004109335376446,0.0,0.0,0.016639144460396656,0.0,0.0,0.0,0.03188144364045546,0.95,0.0003380362300277398,0.0011413756691201948,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2002,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.04702192381562655,0.0029780761843728716,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877723143728349,0.0,0.0,0.012227685627165157,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.03043018470550228,0.0,0.0,0.0006205426048433101,0.017630939907363617,0.95,0.0003353706382569948,0.0009829621440338345,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2003,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.04500000000000091,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9894146812080538,0.0,0.004835318791946254,0.005,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.036000146946477116,0.0,0.0,0.00069408968978989,0.957770935633091,0.005,8.671042547280383e-05,0.0004481173051691617,0.0,0.0,0.0,0.0,0.008152409601120535,0.9918475903988795,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000018,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,2004,argentina,min_diagonal,1
0.95,0.0,0.0,0.0,0.04499999999999955,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9893014479283863,0.0,0.004948552071613694,0.005,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.0354810160635984,0.0,0.0,0.0007114001679818935,0.9581134819346445,0.005,0.00012011235700812391,0.0005739894767671323,0.0,0.0,0.0,0.0,0.006378628207430826,0.9936213717925692,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000018,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,2005,argentina,min_diagonal,1
0.95,0.0,0.0,0.0,0.04499999999999987,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9891857698519959,0.0,0.005064230148004032,0.005,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.03288419563042325,0.0,0.0,0.0007292927047214326,0.9599723002100983,0.005,0.00014226894000462614,0.0012719425147523838,0.0,0.0,0.0,0.0,0.003368920200644675,0.9966310797993553,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000018,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,2006,argentina,min_diagonal,1
0.95,0.0,0.0,0.0,0.0,0.05000000000000008,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871645645545577,0.0,0.0,0.012835435445442253,0.0,0.0,0.0,0.0,0.05000000000000006,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.005108813311878309,0.0,0.0,0.0006381783611175006,0.028077389253338282,0.962511455804213,0.0005738649933905112,0.003090298276062369,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2007,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.04999999999999986,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870042449969679,0.0,0.0,0.012995755003032112,0.0,0.0,0.0,0.0,0.05000000000000005,0.95,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.95,0.05000000000000005,0.0,0.0,0.0061897000992946006,0.0,0.0,0.0006254509226482817,0.026587797852981605,0.9626942912675701,0.000564146486783049,0.003338613370722324,0.0,0.0,0.0,0.0,0.0,0.05000000000000003,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2008,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.045000000000000796,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0031767514350439672,0.0,0.988823248564956,0.0,0.003,0.005,0.0,0.0,0.04940000000000004,0.0,0.0005,0.95,0.0,0.0001,0.0,0.0,0.04421322816777115,0.0,0.0,0.0007867718322288846,0.95,0.005000000000000001,0.0,0.0,0.009799332050155485,0.0,0.0,0.0,0.010410880574318828,0.9791486058269706,1.9201906921638023e-05,0.0006219796416334293,0.00990000000000001,0.0,0.0,0.0,0.0,0.0001,0.99,0.0,0.01990000000000002,0.0,0.0,0.0,0.0,0.0001,0.0,0.98,2009,argentina,min_diagonal,1
0.9787790375887993,0.0,0.0,0.002024198076563146,0.0075,0.0075,0.0005590400730264392,0.003637724261611106,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913217866124643,0.0,0.0011782133875357116,0.0075,0.0,0.0,0.027500000000000045,0.0,0.0075,0.95,0.0075,0.0075,0.0,0.0,0.01600884030322421,0.0,0.0,0.0,0.9764911596967758,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0009708577506199142,0.9990291422493801,0.0,0.0,0.0,0.0,0.0,0.0,0.002500000000000009,0.0075,0.99,0.0,0.005000000000000018,0.0,0.0,0.0,0.0075,0.0075,0.0,0.98,2010,argentina,min_diagonal,4
0.95,0.0,0.0,0.0,0.045000000000000186,0.005,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.9915368503335186,0.0,0.003,0.0047131496664813664,0.0,0.0,0.04840000000000004,0.0,0.0005,0.95,0.001,0.0001,0.0,0.0,0.03283262278365015,0.0,0.0,0.0009327602725578533,0.9593116522536279,0.005000000000000003,0.0002460311001963639,0.0016769335899677322,-3.469446951953614e-18,0.0,0.0,0.0,0.0002903650284118333,0.9997096349715882,0.0,0.0,0.0,0.0,0.0,0.0,0.00990000000000001,0.0001,0.99,0.0,0.019400000000000018,0.0,0.0,0.0,0.0005,0.0001,0.0,0.98,2011,argentina,min_diagonal,2
0.95,0.0,0.0,0.0,0.0,0.05000000000000002,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893377947514103,0.0,0.0,0.01066220524858969,0.0,0.0,0.0,0.0,0.050000000000000065,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.95,0.050000000000000044,0.0,0.0,0.01579342567775776,0.0,0.0,0.0007100939801935345,0.02310855215113819,0.9565682594141335,0.0006028371987377232,0.003216831578039382,0.0,0.0,0.0,0.0,0.0,0.05000000000000006,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2012,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.04999999999999981,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892116050604283,0.0,0.0,0.010788394939571695,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.005768453400227971,0.0,0.0,0.0007071907194907991,0.02205948845794226,0.9671123747216692,0.0006204967733294703,0.0037319959273403105,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2013,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.049999999999999906,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890832293708786,0.0,0.0,0.01091677062912141,0.0,0.0,0.0,0.0,0.05000000000000003,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.005057590898401617,0.0,0.0,0.0006980896553886924,0.020855586403102665,0.9689148480426931,0.0005781285385290408,0.0038957564618848583,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2014,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.049999999999999586,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934830289083849,0.0,0.0,0.006516971091615104,0.0,0.0,0.0,0.0,0.05000000000000006,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.004381339455350775,0.0,0.0,0.0007750325985432012,0.01971185429662471,0.9704507204313241,0.0005455481334795285,0.004135505084677734,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000003,0.0,0.95,2015,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.05000000000000012,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925708611662755,0.0,0.0,0.007429138833724546,0.0,0.0,0.0,0.0,0.05000000000000005,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.050000000000000044,0.0,0.0,0.0037414402822021717,0.0,0.0,0.0007620000359796901,0.018645638241876983,0.9733736741989122,0.0005712453540071685,0.00290600188702185,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2016,argentina,min_diagonal,5
0.95,0.0,0.0,0.0,0.0,0.050000000000000266,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992516784612593,0.0,0.0,0.007483215387407047,0.0,0.0,0.0,0.0,0.050000000000000044,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05000000000000005,0.0,0.0,0.003654917059319824,0.0,0.0,0.0007716818497538387,0.017596428615224473,0.9753367466406164,0.0005629484055867511,0.002077277429498667,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.95,2017,argentina,min_diagonal,5
