iso_alpha_3,year,frac_agrc_no_till_cereals,frac_agrc_no_till_fibers,frac_agrc_no_till_other_annual,frac_agrc_no_till_pulses,frac_agrc_no_till_tubers,frac_agrc_no_till_vegetables_and_vines
MEX,2032,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2033,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2034,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2035,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2036,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2037,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2038,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2039,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2040,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2041,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2042,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2043,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2044,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2045,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2046,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2047,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2048,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2049,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MEX,2050,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618,0.0023935532540877618
MHL,2010,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2011,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2012,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2013,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2014,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2015,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2016,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2017,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2018,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2019,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2020,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2021,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2022,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2023,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2024,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2025,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2026,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2027,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2028,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2029,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2030,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2031,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2032,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2033,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2034,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2035,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2036,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2037,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2038,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2039,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2040,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2041,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2042,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2043,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2044,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2045,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2046,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2047,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2048,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2049,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MHL,2050,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MKD,2010,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2011,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2012,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2013,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2014,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2015,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2016,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2017,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2018,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2019,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2020,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2021,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2022,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2023,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2024,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2025,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2026,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2027,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2028,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2029,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2030,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2031,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2032,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2033,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2034,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2035,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2036,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2037,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2038,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2039,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2040,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2041,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2042,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2043,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2044,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2045,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2046,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2047,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2048,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2049,0.05,0.05,0.05,0.05,0.05,0.05
MKD,2050,0.05,0.05,0.05,0.05,0.05,0.05
MLI,2010,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2011,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2012,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2013,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2014,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2015,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2016,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2017,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2018,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2019,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2020,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2021,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2022,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2023,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2024,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2025,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2026,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2027,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2028,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2029,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2030,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2031,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2032,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2033,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2034,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2035,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2036,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2037,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2038,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2039,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2040,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2041,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2042,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2043,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2044,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2045,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2046,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2047,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2048,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2049,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLI,2050,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001
MLT,2010,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2011,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2012,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2013,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2014,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2015,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2016,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2017,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2018,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2019,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2020,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2021,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2022,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2023,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2024,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2025,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2026,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2027,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2028,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2029,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2030,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2031,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2032,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2033,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2034,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2035,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2036,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2037,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2038,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2039,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2040,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2041,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2042,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2043,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2044,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2045,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2046,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2047,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2048,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2049,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MLT,2050,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2010,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2011,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2012,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2013,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2014,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2015,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2016,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2017,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2018,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2019,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2020,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2021,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2022,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2023,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2024,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2025,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2026,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2027,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2028,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2029,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2030,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2031,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2032,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2033,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2034,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2035,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2036,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2037,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2038,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2039,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2040,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2041,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2042,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2043,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2044,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2045,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2046,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2047,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2048,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2049,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MMR,2050,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
MNE,2010,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2011,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2012,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2013,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2014,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2015,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2016,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2017,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2018,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2019,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2020,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2021,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2022,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2023,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2024,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2025,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2026,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2027,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2028,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2029,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2030,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2031,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2032,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2033,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2034,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2035,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2036,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2037,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2038,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2039,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2040,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2041,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2042,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2043,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2044,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2045,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2046,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2047,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2048,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2049,0.05,0.05,0.05,0.05,0.05,0.05
MNE,2050,0.05,0.05,0.05,0.05,0.05,0.05
MNG,2010,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995,0.040999999999999995
